"","user_group","date","instance_count","instance_perc","user_sum","user_perc","post_sum","post_perc","post_ratio","instance_diff","user_diff","post_diff","post_ratio_diff"
"438","10000+",2023-01-22,93,0.00747768754522795,5483650,0.815324014594101,296335487,0.503127896517447,54.0398251164826,0,4294,459136,0.0414444673698497
"439","0-1",2023-01-23,3425,0.274153525974546,3383,0.000502633589028176,2638683,0.00447410898245842,779.983151049364,25,23,7775,-3.02518228396889
"440","1-10",2023-01-23,6102,0.488433522772753,23565,0.00350120027355867,8538151,0.0144771532172248,362.323403352429,26,70,42994,0.750430379456475
"441","10-100",2023-01-23,1912,0.153045705595133,61220,0.00909584047304314,28057150,0.0475732578855373,458.300392028749,4,103,144511,1.59212755241651
"442","100-1000",2023-01-23,663,0.0530697190426639,218541,0.0324700109901882,72400313,0.122760820729925,331.289382770281,0,-904,-32635,1.21602498131347
"443","1000-10000",2023-01-23,298,0.023853357880413,936552,0.139149421540501,181311438,0.30742879435622,193.594630089947,1,1888,132180,-0.24963694077212
"444","10000+",2023-01-23,93,0.00744416873449132,5487288,0.81528089313368,296821526,0.503285864828634,54.0925728702412,0,3638,486039,0.0527477537585526
"445","0-1",2023-01-24,3448,0.275289421157685,3408,0.00050609865211138,2646618,0.00448075206289393,776.589788732394,23,25,7935,-3.39336231697007
"446","1-10",2023-01-24,6116,0.488303393213573,23649,0.00351195041777642,8644368,0.0146350057879204,365.527844729164,14,84,106217,3.20444137673456
"447","10-100",2023-01-24,1906,0.152175648702595,61145,0.00908022361600656,28551259,0.0483375812688,466.943478616404,-6,-75,494109,8.64308658765486
"448","100-1000",2023-01-24,665,0.0530938123752495,221166,0.0328438422807704,72669149,0.123029632266725,328.572877386217,2,2625,268836,-2.71650538406436
"449","1000-10000",2023-01-24,297,0.0237125748502994,934455,0.138769488250804,180642451,0.30582956624812,193.313162217549,-1,-2097,-668987,-0.281467872397684
"450","10000+",2023-01-24,93,0.0074251497005988,5490042,0.815288396782531,297509946,0.503687462365541,54.1908324198613,0,2754,688420,0.0982595496200815
"451","0-1",2023-01-25,3467,0.275903230940633,3425,0.000507439658016784,2650592,0.00447404439015889,773.895474452555,19,17,3974,-2.69431427983966
"452","1-10",2023-01-25,6125,0.487426388667834,23698,0.00351103796078299,8680553,0.0146522661553068,366.298970377247,9,49,36185,0.771125648083
"453","10-100",2023-01-25,1918,0.15263409199427,61596,0.00912591333582534,28449486,0.0480210697237462,461.872296902396,12,451,-101773,-5.07118171400737
"454","100-1000",2023-01-25,664,0.0528409995225211,221294,0.0327863800528952,72851132,0.122968453251698,329.205184053793,-1,128,181983,0.632306667575961
"455","1000-10000",2023-01-25,299,0.0237943657488461,941456,0.139483827935138,181576861,0.306491129656964,192.868132977006,2,7001,934410,-0.44502924054342
"456","10000+",2023-01-25,93,0.00740092312589527,5498102,0.814585401057341,298228949,0.503393036822126,54.2421637503269,0,8060,719003,0.0513313304656648
"457","0-1",2023-01-26,3478,0.276163252342385,3432,0.000509540447074233,2643275,0.00446643901225909,770.185023310023,11,7,-7317,-3.71045114253138
"458","1-10",2023-01-26,6141,0.487613149118628,23751,0.00352625150304781,8682733,0.0146715333834843,365.573365331986,16,53,2180,-0.725605045261034
"459","10-100",2023-01-26,1918,0.152294743528664,61535,0.00913594738074386,28545984,0.0482351993572079,463.898334281303,0,-61,96498,2.02603737890706
"460","100-1000",2023-01-26,662,0.0525647133555661,218181,0.032392786795776,72690942,0.122828558960631,333.168066880251,-2,-3113,-160190,3.96288282645816
"461","1000-10000",2023-01-26,303,0.0240590757503573,946533,0.140529384612621,181478517,0.306650926678353,191.72973050068,4,5077,-98344,-1.13840247632601
"462","10000+",2023-01-26,92,0.00730506590439892,5482049,0.813906089260737,297766697,0.503147342608064,54.3166792197589,-1,-16053,-462252,0.0745154694319581
"463","0-1",2023-01-27,3485,0.27638988024427,3440,0.000508677235126292,2656310,0.00447375063350246,772.183139534884,7,8,13035,1.99811622486038
"464","1-10",2023-01-27,6149,0.487667539059402,23762,0.00351371757589272,8653869,0.0145748244448115,364.189420082485,8,11,-28864,-1.38394524950138
"465","10-100",2023-01-27,1915,0.151875644380998,61347,0.00907145998351531,28482895,0.0479708202545012,464.291570899962,-3,-188,-63089,0.393236618659159
"466","100-1000",2023-01-27,664,0.0526607978428107,219029,0.032388100619906,72790033,0.122592790843846,332.330572663894,2,848,99091,-0.837494216357015
"467","1000-10000",2023-01-27,303,0.0240304544373067,948466,0.140250890259097,182117507,0.306721848094966,192.012688910304,0,1933,638990,0.282958409623745
"468","10000+",2023-01-27,93,0.00737568403521294,5506594,0.814267154326463,299053982,0.503665965728373,54.3083405095782,1,24545,1287285,-0.00833871018073751
"469","0-1",2023-01-28,3485,0.275908479138627,3440,0.0005096478259446,2664173,0.00448582288219486,774.468895348837,0,0,7863,2.28575581395353
"470","1-10",2023-01-28,6172,0.488639062623704,23892,0.00353968193531058,8746066,0.0147262595154243,366.066716892684,23,130,92197,1.87729681019914
"471","10-100",2023-01-28,1917,0.151769456100071,61556,0.00911973301565286,28630233,0.0482063868652563,465.108730261875,2,209,147338,0.8171593619129
"472","100-1000",2023-01-28,657,0.0520148840155174,214550,0.031786320074539,72772888,0.122531940003072,339.188478210207,-7,-4479,-17145,6.85790554631359
"473","1000-10000",2023-01-28,308,0.0243844509540021,955981,0.141631871597193,182337491,0.3070122283387,190.733383822482,5,7515,219984,-1.27930508782174
"474","10000+",2023-01-28,92,0.00728366716807854,5490340,0.81341274555136,298758688,0.503037362395353,54.4153345694438,-1,-16254,-295294,0.106994059865634
"475","0-1",2023-01-29,3497,0.275679936933386,3452,0.000509328441891704,2677952,0.00449615404547133,775.768250289687,12,12,13779,1.29935494084987
"476","1-10",2023-01-29,6201,0.488845092629089,23983,0.00353859328559928,8691309,0.0145922944551625,362.394571154568,29,91,-54757,-3.67214573811594
"477","10-100",2023-01-29,1926,0.151832873472605,61695,0.00910284421277771,28708095,0.0481995261573117,465.322878677364,9,139,77862,0.214148415489035
"478","100-1000",2023-01-29,660,0.0520299566417028,216625,0.0319621302794873,72907005,0.122407393961486,336.55859203693,3,2075,134117,-2.62988617327721
"479","1000-10000",2023-01-29,307,0.0242018131651557,947699,0.139829100536595,182292123,0.306059804762747,192.352342885241,-1,-8282,-45368,1.61895906275916
"480","10000+",2023-01-29,94,0.0074103271580607,5524098,0.815058003243649,300333002,0.504244826617822,54.367790361431,2,33758,1574314,-0.0475442080128303
"481","0-1",2023-01-30,3499,0.27555520554418,3451,0.000510357023649894,2679991,0.0044954559635942,776.583888727905,2,-1,2039,0.815638438217889
"482","1-10",2023-01-30,6209,0.488974641675854,24011,0.00355090770642063,8686697,0.0145711921542221,361.779892549248,8,28,-4612,-0.614678605319568
"483","10-100",2023-01-30,1928,0.151834934635376,61770,0.00913496185188466,28726857,0.0481868486185095,465.061631860126,2,75,18762,-0.261246817238145
"484","100-1000",2023-01-30,660,0.0519766892424004,215336,0.0318453318008327,73030796,0.122502921615868,339.14810342906,0,-1289,123791,2.58951139212951
"485","1000-10000",2023-01-30,309,0.0243345408725784,951015,0.140642476049378,182436083,0.306020944584186,191.83302366419,2,3316,143960,-0.519319221050637
"486","10000+",2023-01-30,93,0.00732398802961096,5506350,0.814315965567834,300595121,0.504222637063621,54.590630998756,-1,-17748,262119,0.222840637325028
"487","0-1",2023-01-31,3506,0.275910915243567,3461,0.000509945033200206,2683660,0.00449492350056956,775.400173360301,7,10,3669,-1.18371536760446
"488","1-10",2023-01-31,6218,0.489336586133627,24074,0.0035470721552331,8673698,0.0145277751194426,360.293179363629,9,63,-12999,-1.48671318561941
"489","10-100",2023-01-31,1919,0.151019123317856,61706,0.00909178509640333,28790063,0.0482211348537364,466.568291576184,-9,-64,63206,1.50665971605758
"490","100-1000",2023-01-31,659,0.0518611788777839,213949,0.0315233256018928,72394323,0.121254907015242,338.371868996817,-1,-1387,-636473,-0.776234432242688
"491","1000-10000",2023-01-31,311,0.0244746989848115,954553,0.140644195688055,183319202,0.307045523343292,192.047169722373,2,3538,883119,0.214146058182308
"492","10000+",2023-01-31,94,0.00739749744235461,5529263,0.814683676425216,301181473,0.504455736167718,54.4704552849087,1,22913,586352,-0.12017571384731
"493","0-1",2023-02-01,3524,0.276826394344069,3479,0.00051226211800287,2688595,0.00449788524386821,772.806841046278,18,18,4935,-2.59333231402286
"494","1-10",2023-02-01,6219,0.4885310290652,24117,0.00355108522560368,8751252,0.0146404078100912,362.866525687275,1,43,77554,2.57334632364569
"495","10-100",2023-02-01,1924,0.151139041633936,61830,0.00910410082095931,28822758,0.0482190355541777,466.161377971858,5,124,32695,-0.406913604325553
"496","100-1000",2023-02-01,657,0.0516103692065986,212981,0.0313601891791806,72198202,0.120783988443636,338.988933285129,-2,-968,-196121,0.617064288311724
"497","1000-10000",2023-02-01,312,0.024509033778476,957155,0.1409353974007,183681883,0.307290622466986,191.904010322257,1,2602,362681,-0.143159400115564
"498","10000+",2023-02-01,94,0.00738413197172035,5531883,0.814536965255553,301603774,0.504568060481241,54.5209965575917,0,2620,422301,0.0505412726830201
"499","0-1",2023-02-02,3541,0.277790852749667,3494,0.000514198516241477,2692709,0.0045000343062337,770.666571265026,17,15,4114,-2.14026978125196
"500","1-10",2023-02-02,6215,0.487565701733741,24125,0.00355038328687053,8749448,0.0146220093447186,362.671419689119,-4,8,-1804,-0.195105998155384
"501","10-100",2023-02-02,1930,0.151408174472425,62013,0.00912621424947988,28884944,0.0482722934166444,465.788528211827,6,183,62186,-0.372849760031784
"502","100-1000",2023-02-02,656,0.0514630893543579,212899,0.0313315254462777,72166766,0.120604537203961,338.971841107755,-1,-82,-31436,-0.0170921773733994
"503","1000-10000",2023-02-02,311,0.0243978975445203,957415,0.140899076252814,183835865,0.307225065618359,192.012726978374,-1,260,153982,0.10871665611694
"504","10000+",2023-02-02,94,0.00737428414528909,5535095,0.814578602248316,302045484,0.504776060110083,54.5691598789181,0,3212,441710,0.0481633213263706
"505","0-1",2023-02-03,3482,0.275976856622018,3436,0.000505235495469717,2687596,0.00451623223257554,782.187427240978,-59,-58,-5113,11.5208559759521
"506","1-10",2023-02-03,6161,0.488309423793295,23963,0.00352356175143796,8573607,0.0144070761687528,357.785210532905,-54,-162,-175841,-4.88620915621425
"507","10-100",2023-02-03,1919,0.15209637790283,61774,0.00908335782804025,28899354,0.0485624305272856,467.823906497879,-11,-239,14410,2.03537828605283
"508","100-1000",2023-02-03,651,0.0515970515970516,211148,0.0310475740388358,71784303,0.120626233630936,339.971503400458,-5,-1751,-382463,0.999662292703135
"509","1000-10000",2023-02-03,310,0.0245700245700246,952650,0.140079334912464,180702561,0.303652308790885,189.68410329082,-1,-4765,-3133304,-2.32862368755372
"510","10000+",2023-02-03,94,0.00745026551478164,5547818,0.815760935973752,302449523,0.508235718649565,54.5168430182821,0,12723,404039,-0.0523168606359192
"511","0-1",2023-02-04,3524,0.277065807060303,3478,0.000506850423018995,2696863,0.00449150711203827,775.406267970098,42,42,9267,-6.78115927088015
"512","1-10",2023-02-04,6197,0.487223838352072,24061,0.00350641978960898,8817592,0.0146853129651198,366.468226590748,36,98,243985,8.68301605784359
"513","10-100",2023-02-04,1933,0.151977356710433,62124,0.00905335700966994,28948918,0.0482131539803144,465.986060137789,14,350,49564,-1.83784636009045
"514","100-1000",2023-02-04,657,0.0516550043242393,214058,0.0311947636143186,72352791,0.120500401893726,338.00554522606,6,2910,568488,-1.96595817439822
"515","1000-10000",2023-02-04,313,0.0246088528972403,965785,0.140744259860667,184196632,0.306771416509291,190.722191792169,3,13135,3494071,1.03808850134874
"516","10000+",2023-02-04,95,0.00746914065571193,5592479,0.814994349302716,303423301,0.505338207539511,54.2555995292964,1,44661,973778,-0.261243488985748
"517","0-1",2023-02-05,3473,0.276007311451959,3427,0.000505412053140973,2684484,0.00449265941601171,783.333527866939,-51,-51,-12379,7.92725989684129
"518","1-10",2023-02-05,6147,0.488516252086148,23846,0.00351679481155519,8810590,0.0147450981731009,369.478738572507,-50,-215,-7002,3.01051198175844
"519","10-100",2023-02-05,1919,0.152507351188111,61856,0.00912248846194573,28196559,0.0471887842469837,455.84193934299,-14,-268,-752359,-10.1441207947988
"520","100-1000",2023-02-05,647,0.0514185806246523,211190,0.0311461836891865,71618854,0.119858832754104,339.120479189356,-10,-2868,-733937,1.1149339632953
"521","1000-10000",2023-02-05,304,0.0241595803862354,939715,0.138588645321672,183173643,0.306553062707439,194.924677162757,-9,-26070,-1022989,4.20248537058771
"522","10000+",2023-02-05,93,0.00739092426289438,5540572,0.8171204756625,303042580,0.50716156270236,54.6951794868833,-2,-51907,-380721,0.439579957586908
"523","0-1",2023-02-06,3531,0.276810912511759,3484,0.000509303263195472,2701352,0.00449269293518202,775.35935706085,58,57,16868,-7.97417080608943
"524","1-10",2023-02-06,6222,0.487770460959548,24180,0.00353471667740141,8869151,0.0147505293789045,366.796980976013,75,334,58561,-2.6817575964937
"525","10-100",2023-02-06,1937,0.151850109752273,62169,0.00908808110493665,28967678,0.0481769433599277,465.950521964323,18,313,771119,10.1085826213329
"526","100-1000",2023-02-06,656,0.0514267795547193,212312,0.0310365081560152,72366346,0.120354463771895,340.849061758167,9,1122,747492,1.7285825688117
"527","1000-10000",2023-02-06,316,0.0247726560050172,975623,0.14261997059373,184571753,0.3069663674846,189.183478659277,12,35908,1398110,-5.74119850347958
"528","10000+",2023-02-06,94,0.00736908121668235,5562950,0.813211420204721,303800513,0.50525900306949,54.6114045605299,1,22378,757933,-0.0837749263533709
"529","0-1",2023-02-07,3527,0.276822855348874,3489,0.000509556335476469,2703053,0.00448915637720605,774.735740899971,-4,5,1701,-0.623616160878214
"530","1-10",2023-02-07,6214,0.487716819715878,24183,0.0035318431816645,8859892,0.0147142659330604,366.368606045569,-8,3,-9259,-0.428374930444022
"531","10-100",2023-02-07,1930,0.151479475708343,62084,0.00906715263161969,29007148,0.0481742768006249,467.224212357451,-7,-85,39470,1.27369039312816
"532","100-1000",2023-02-07,660,0.0518012714857546,213735,0.0312152546182468,72553784,0.120495336988964,339.45672912719,4,1423,187438,-1.39233263097702
"533","1000-10000",2023-02-07,316,0.0248018208931795,977342,0.142737405568141,184728207,0.306791545894176,189.010814024159,0,1719,156454,-0.172664635117798
"534","10000+",2023-02-07,94,0.00737775684797112,5566300,0.812938787664852,304277308,0.505335418005969,54.6641948870884,0,3350,476795,0.0527903265584371
"535","0-1",2023-02-08,3558,0.278534523250352,3516,0.000513970014907469,2710887,0.00449896276496077,771.014505119454,31,27,7834,-3.72123578051742
"536","1-10",2023-02-08,6208,0.485987161421638,24117,0.00352543084457436,8888107,0.0147506194260355,368.541153543144,-6,-66,28215,2.17254749757461
"537","10-100",2023-02-08,1936,0.151557851886645,62182,0.00908978483133568,28906380,0.0479727584697579,464.867324949342,6,98,-100768,-2.35688740810895
"538","100-1000",2023-02-08,661,0.051745733521215,215128,0.0314474804798106,72766621,0.120762805093319,338.248024431966,1,1393,212837,-1.20870469522413
"539","1000-10000",2023-02-08,318,0.0248943165805543,984116,0.143858394536598,184997222,0.307019663084142,187.983146295762,2,6774,269015,-1.02766772839752
"540","10000+",2023-02-08,93,0.00728041333959605,5551807,0.811564939292774,304289004,0.504995191161785,54.8090025463781,-1,-14493,11696,0.144807659289775
"541","0-1",2023-02-09,3562,0.279175483972098,3524,0.000512780665200498,2708551,0.00448418225759556,768.601305334847,4,8,-2336,-2.41319978460717
"542","1-10",2023-02-09,6187,0.484912610706168,24027,0.00349619212337468,8868260,0.0146819809365762,369.095600782453,-21,-90,-19847,0.554447239309241
"543","10-100",2023-02-09,1936,0.151736029469394,62032,0.00902633661285962,29093562,0.0481662832011125,469.008930874387,0,-150,187182,4.14160592504516
"544","100-1000",2023-02-09,661,0.0518065679128458,214014,0.0311413851538648,72910999,0.120708898632283,340.683315110226,0,-1114,144378,2.43529067826034
"545","1000-10000",2023-02-09,319,0.025001959401207,988108,0.143780555485225,185190316,0.306594606963545,187.419103984585,1,3992,193094,-0.56404231117719
"546","10000+",2023-02-09,94,0.0073673485382867,5580629,0.812042749959475,305251709,0.505364048008889,54.6984415197642,1,28822,962705,-0.110561026613979
"547","0-1",2023-02-10,3546,0.279630943931867,3505,0.00050970178446522,2726755,0.00451191028371388,777.961483594864,-16,-19,18204,9.36017826001773
"548","1-10",2023-02-10,6129,0.483321504613201,23799,0.00346088238758567,8805903,0.0145709622988082,370.011471070213,-58,-228,-62357,0.915870287759958
"549","10-100",2023-02-10,1932,0.152353915306364,62101,0.00903081041856623,28903873,0.0478266957712959,465.433294149853,-4,69,-189689,-3.57563672453477
"550","100-1000",2023-02-10,662,0.0522040848513524,214527,0.0311968030573382,72904378,0.120633504963212,339.837773333893,1,513,-6621,-0.845541776333732
"551","1000-10000",2023-02-10,318,0.0250768866808611,985747,0.143348646200068,185316852,0.306640314323906,187.996364178638,-1,-2361,126536,0.577260194053423
"552","10000+",2023-02-10,94,0.00741266461635518,5586891,0.812453156151977,305688254,0.505816612359064,54.7152708008801,0,6262,436545,0.0168292811159674
"553","0-1",2023-02-11,3590,0.281259793168286,3545,0.000515355036007253,2728638,0.00450729130359079,769.714527503526,44,40,1883,-8.24695609133835
"554","1-10",2023-02-11,6154,0.482137261046694,23895,0.00347374008050587,8891302,0.0146870666545725,372.098849131617,25,96,85399,2.08737806140448
"555","10-100",2023-02-11,1943,0.152225007834535,62380,0.00906850413149011,29174581,0.0481919313691318,467.691263225393,11,279,270708,2.25796907554007
"556","100-1000",2023-02-11,666,0.0521780006267628,217191,0.0315741821228353,73332585,0.121134178531682,337.640993411329,4,2664,428207,-2.19677992256351
"557","1000-10000",2023-02-11,316,0.0247571294265121,970225,0.141046640284947,184135169,0.304163046149369,189.786048596975,-2,-15522,-1181683,1.7896844183368
"558","10000+",2023-02-11,95,0.00744280789721091,5601517,0.814321578344214,307120829,0.507316485991654,54.8281526236553,1,14626,1432575,0.112881822775208
"559","0-1",2023-02-12,3615,0.281585916809472,3573,0.000518132160389239,2726831,0.00449849578679202,763.176882171844,25,28,-1807,-6.5376453316818
"560","1-10",2023-02-12,6199,0.482863374357377,24064,0.00348959762317566,8939923,0.0147483309195711,371.506108710106,45,169,48621,-0.59274042151111
"561","10-100",2023-02-12,1947,0.151659136937218,62591,0.00907652114495461,29114960,0.0480314052805686,465.162084005688,4,211,-59621,-2.52917921970499
"562","100-1000",2023-02-12,664,0.0517214519395544,216349,0.0313734606123849,73173353,0.120715225907269,338.219048851624,-2,-842,-159232,0.578055440294804
"563","1000-10000",2023-02-12,318,0.024770213428883,982534,0.142480398565877,184633047,0.304592027900545,187.915173418935,2,12309,497878,-1.8708751780398
"564","10000+",2023-02-12,95,0.00739990652749649,5606813,0.813061889893218,307576953,0.507414514205254,54.8577156042122,0,5296,456124,0.0295629805568893
"565","0-1",2023-02-13,3612,0.281374152839448,3571,0.000517605771094174,2730774,0.00450458140233596,764.708485018202,-3,-2,3943,1.53160284635783
"566","1-10",2023-02-13,6198,0.482823089506894,24055,0.00348670031466546,8963748,0.0147862593301482,372.63554354604,-1,-9,23825,1.12943483593392
"567","10-100",2023-02-13,1945,0.151515151515152,62375,0.00904106972052622,29229190,0.0482153651965868,468.604248496994,-2,-216,114230,3.44216449130624
"568","100-1000",2023-02-13,670,0.0521928799563761,218031,0.0316029414386542,72796312,0.120082040181226,333.880558269237,6,1682,-377041,-4.33849058238707
"569","1000-10000",2023-02-13,317,0.0246942432032406,981044,0.142199394034532,184675150,0.304633135573872,188.243493665931,-1,-1490,42103,0.32832024699627
"570","10000+",2023-02-13,95,0.00740048297888915,5609997,0.813152288720528,307826305,0.507778618315832,54.8710284515304,0,3184,249352,0.013312847318133
"571","0-1",2023-02-14,3631,0.282590084831504,3591,0.000519961391672104,2734925,0.00450163350654113,761.605402394876,19,20,4151,-3.10308262332615
"572","1-10",2023-02-14,6180,0.480971281811814,23987,0.00347321467614557,8994297,0.014804438418963,374.965481302372,-18,-68,30549,2.32993775633179
"573","10-100",2023-02-14,1955,0.152151918437232,62641,0.00907014801886167,29239454,0.0481275741891892,466.778212352932,10,266,10264,-1.82603614406219
"574","100-1000",2023-02-14,671,0.0522219627986614,219027,0.031714169794978,73446185,0.120890996032293,335.329365785953,1,996,649873,1.44880751671639
"575","1000-10000",2023-02-14,317,0.0246711806366254,982959,0.142328245501704,184880268,0.30430933540302,188.085431844055,0,1915,205118,-0.158061821876856
"576","10000+",2023-02-14,95,0.00739357148416219,5614077,0.812894260616639,308245444,0.507366022449994,54.9058098063137,0,4080,419139,0.0347813547832985
"577","0-1",2023-02-15,3610,0.28126217374367,3570,0.000516523320593872,2740133,0.00450370649545225,767.544257703081,-21,-21,5208,5.93885530820523
"578","1-10",2023-02-15,6199,0.482976236852357,24109,0.0034881962846492,9047675,0.0148708375346164,375.282052345597,19,122,53378,0.316571043224997
"579","10-100",2023-02-15,1946,0.15161667315933,62496,0.00904219648286683,29336878,0.048218348527203,469.420090885817,-9,-145,97424,2.6418785328849
"580","100-1000",2023-02-15,668,0.0520451889365018,218874,0.0316676541377207,73539406,0.120870009037481,335.989683562232,-3,-153,93221,0.660317776278816
"581","1000-10000",2023-02-15,317,0.0246980911569926,983860,0.142349197254758,185023791,0.304106716476864,188.059064297766,0,901,143523,-0.0263675462886113
"582","10000+",2023-02-15,95,0.0074016361511492,5618686,0.812936232519411,308729429,0.507430381928383,54.9469091171851,0,4609,483985,0.0410993108713882
"583","0-1",2023-02-16,3620,0.281646308254882,3580,0.000520256658013645,2743911,0.00451574282455473,766.455586592179,10,10,3778,-1.08867111090251
"584","1-10",2023-02-16,6210,0.483155683498016,24125,0.00350591951803888,9048548,0.0148914872616637,375.069347150259,11,16,873,-0.212705195338003
"585","10-100",2023-02-16,1942,0.151093130008558,62254,0.00904694357206187,29190839,0.0480403051545703,468.899010505349,-4,-242,-146039,-0.521080380467652
"586","100-1000",2023-02-16,669,0.0520501050338442,218359,0.0317326043539669,73519713,0.120993762714269,336.69192934571,1,-515,-19693,0.702245783478361
"587","1000-10000",2023-02-16,318,0.0247413055317825,985305,0.143187566040261,185143846,0.304697198300151,187.905111615185,1,1445,120055,-0.15395268258078
"588","10000+",2023-02-16,94,0.00731346767291683,5587596,0.812006709857657,307985399,0.506861503744791,55.1194823319367,-1,-31090,-744030,0.172573214751615
"589","0-1",2023-02-17,3576,0.280646680269973,3533,0.000511541167987629,2731682,0.00448236022596594,773.190489668837,-44,-47,-12229,6.73490307665793
"590","1-10",2023-02-17,6153,0.482891225867211,23964,0.00346973465883259,8994897,0.0147595395618745,375.350400600901,-57,-161,-53651,0.281053450642275
"591","10-100",2023-02-17,1933,0.15170302935175,62185,0.00900373267232118,29187111,0.0478925238945283,469.359347109432,-9,-69,-3728,0.460336604082499
"592","100-1000",2023-02-17,671,0.052660492858264,219170,0.0317335063084768,73804262,0.121103879769157,336.744362823379,2,811,284549,0.0524334776686146
"593","1000-10000",2023-02-17,315,0.0247213938157275,981436,0.142101590077868,185248449,0.303970330265192,188.752449471998,-3,-3869,104603,0.847337856813027
"594","10000+",2023-02-17,94,0.00737717783707424,5616292,0.813179895114514,309462976,0.507791366283283,55.1009413328224,0,28696,1477577,-0.0185409991142294
"595","0-1",2023-02-18,3598,0.281467574121881,3560,0.000515615845917764,2750586,0.00450809011258112,772.636516853933,22,27,18904,-0.553972814904114
"596","1-10",2023-02-18,6167,0.482437612454041,24032,0.00348069663176845,9061129,0.0148507939957965,377.044315912117,14,68,66232,1.69391531121579
"597","10-100",2023-02-18,1940,0.151764061644371,62336,0.00902849139638475,29249793,0.047939131013662,469.227942120123,7,151,62682,-0.131404989308351
"598","100-1000",2023-02-18,667,0.052178674802472,218790,0.0316886491371763,73866960,0.121064715672379,337.615795968737,-4,-380,62698,0.871433145358026
"599","1000-10000",2023-02-18,317,0.0247985605882813,985356,0.142714934682625,185429087,0.303910160849231,188.184866180345,2,3920,180638,-0.567583291653193
"600","10000+",2023-02-18,94,0.00735351638895408,5610291,0.812571612306128,309786859,0.50772710835635,55.2176097460898,0,-6001,323883,0.116668413267384
"601","0-1",2023-02-19,3596,0.281774016611816,3558,0.000514871956351361,2755377,0.00451170785927387,774.4173693086,-2,-2,4791,1.78085245466775
"602","1-10",2023-02-19,6147,0.481664315937941,23952,0.003466052023195,9054473,0.0148259700925438,378.025759853039,-20,-80,-6656,0.981443940922247
"603","10-100",2023-02-19,1943,0.152248863814449,62750,0.00908044273778749,29244579,0.0478856421155637,466.049067729084,3,414,-5214,-3.17887439103953
"604","100-1000",2023-02-19,665,0.0521078200908948,218651,0.0316406037459757,73806858,0.120852783959113,337.555547424892,-2,-139,-60102,-0.0602485438454323
"605","1000-10000",2023-02-19,317,0.0248393668703965,986009,0.142683637664432,185562578,0.303843772213283,188.195622960845,0,653,133491,0.010756780500202
"606","10000+",2023-02-19,94,0.00736561667450243,5615536,0.812614391872258,310293204,0.508080123760222,55.2562042163028,0,5245,506345,0.0385944702129493
"607","0-1",2023-02-20,3600,0.28206534513829,3563,0.000513622825554055,2761181,0.00451364546186761,774.959584619702,4,5,5804,0.542215311102154
"608","1-10",2023-02-20,6140,0.481078116430306,23941,0.00345120518287668,9114337,0.0148990181512846,380.699928992106,-7,-11,59864,2.67416913906618
"609","10-100",2023-02-20,1944,0.152315286374677,62677,0.00903517761359851,29325655,0.0479380415869316,467.885428466583,1,-73,81076,1.83636073749898
"610","100-1000",2023-02-20,667,0.0522604403353444,219542,0.0316479883154051,73996031,0.120959781165873,337.047266582248,2,891,189173,-0.508280842643217
"611","1000-10000",2023-02-20,317,0.0248374206691217,986877,0.142262855238369,185657876,0.3034910893083,188.126662187892,0,868,95298,-0.0689607729534885
"612","10000+",2023-02-20,95,0.00744339105226044,5640397,0.813089150824197,310885701,0.508198424325744,55.1176984527862,1,24861,592497,-0.138505763516555
"613","0-1",2023-02-21,3613,0.282906585232167,3575,0.000509942160434508,2765318,0.00450859370469125,773.515524475524,13,12,4137,-1.44406014417802
"614","1-10",2023-02-21,6128,0.479837130999922,23900,0.00340912381381391,9125242,0.0148778580383826,381.809288702929,-12,-41,10905,1.1093597108233
"615","10-100",2023-02-21,1945,0.15229817555399,62865,0.00896713675964065,29355922,0.0478620994491799,466.967660860574,1,188,30267,-0.917767606008397
"616","100-1000",2023-02-21,672,0.0526192154099131,220567,0.0314619335665897,74176772,0.120938325094444,336.300407585904,5,1025,180741,-0.746858996344884
"617","1000-10000",2023-02-21,317,0.0248218620311644,986625,0.140733338192642,185738991,0.302830143057075,188.256927404029,0,-252,81115,0.13026521613719
"618","10000+",2023-02-21,96,0.00751703077284473,5713067,0.814918525506879,312181556,0.508982980656227,54.6434263767605,1,72670,1295855,-0.474272076025713
"619","0-1",2023-02-24,3596,0.281840269613606,3558,0.000506375449073758,2774624,0.00450687467869954,779.826869027544,-17,-17,9306,6.31134455201914
"620","1-10",2023-02-24,6123,0.479896543616271,23850,0.00339433795964282,9213499,0.014965662138482,386.310230607966,-5,-50,88257,4.50094190503756
"621","10-100",2023-02-24,1949,0.15275491809703,62696,0.00892291038648914,28999333,0.0471041696449234,462.538806303432,4,-169,-356589,-4.42885455714185
"622","100-1000",2023-02-24,676,0.0529822086370405,220940,0.0314442360085318,74915158,0.1216861198638,339.074671856613,4,373,738386,2.77426427070907
"623","1000-10000",2023-02-24,319,0.025001959401207,990934,0.141029974494788,186224552,0.302488091345337,187.928310058995,2,4309,485561,-0.328617345034047
"624","10000+",2023-02-24,96,0.00752410063484599,5724429,0.814702165701474,313515424,0.509249082328758,54.7679819244854,0,11362,1333868,0.124555547724896
"625","0-1",2023-02-25,3598,0.282284638317904,3562,0.000506768388351327,2776461,0.00450783546113273,779.466872543515,2,4,1837,-0.35999648402867
